WBL_NUM,WBL_CNTR_UUID,CNTR_TYPE,IS_EMPTY,SOC,TRANS_TYPE,LEG_TYPE,IS_MAIN,POL_CDE,POL_NME,LDD_SVVD,POD_CDE,POD_NME,WBL_AUD_DT,MAIN_SVVD_SAILING_DATE,CGO_BRIEF_DESC_CDE,BKG_MTHD,CGO_BRIEF_DESC_CNNME,AMT
Q017303780,09322a2afac44abfb1da0b8a17f78306,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:11,2019/12/7 18:49,CT1100300001,TF,大米,3891.3
Q017303780,474a7652c28e49eaaa444e41e4aa918e,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:11,2019/12/7 18:49,CT1100300001,TF,大米,3891.3
Q017303780,e1755877fa22492d9c83c535ebd8582c,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:11,2019/12/7 18:49,CT1100300001,TF,大米,3891.3
Q017303780,c30f4d5cac8749b2bf4e6e6914cacbdc,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:11,2019/12/7 18:49,CT1100300001,TF,大米,3891.3
Q017303780,21425b9da5cd4befb3823fba4b7177d3,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:11,2019/12/7 18:49,CT1100300001,TF,大米,3891.3
Q017303780,bb993c97c6fe46b7a4313c2d264af300,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:11,2019/12/7 18:49,CT1100300001,TF,大米,3891.3
Q017303780,133b700745e74c27b57364ff70a51ff4,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:11,2019/12/7 18:49,CT1100300001,TF,大米,3891.3
Q017303780,fee8aefeb96546438f04e68f91735ce2,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:11,2019/12/7 18:49,CT1100300001,TF,大米,3891.3
Q017303780,639d8fd4490c4da682c7436509355cf2,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:11,2019/12/7 18:49,CT1100300001,TF,大米,3891.3
Q017303780,85036495a7524902842db10e359610a0,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:11,2019/12/7 18:49,CT1100300001,TF,大米,3891.3
Q017303780,58caa1a0d9d14b109d23a99688d8f23d,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:11,2019/12/7 18:49,CT1100300001,TF,大米,3891.3
Q017303780,77a4f114b8b74e47ac5f2b9271cd65d8,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:11,2019/12/7 18:49,CT1100300001,TF,大米,3891.3
Q017303780,fab90a44d784475bb68d982b330b924d,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:11,2019/12/7 18:49,CT1100300001,TF,大米,3891.3
Q017303780,9a52b160399e4aeca713bb795fa41163,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:11,2019/12/7 18:49,CT1100300001,TF,大米,3891.3
Q017303980,a2dd1cd514e647739458d10ffc3d2dfd,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:11,2019/12/7 18:49,CT1100600001,TF,大豆,3891.3
Q017303980,1018c86785534ccba087d98fd2b59343,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:11,2019/12/7 18:49,CT1100600001,TF,大豆,3891.3
Q017304020,bc521320c7e346c8af5b0f29a01cf81e,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:11,2019/12/7 18:49,CT1100300001,TF,大米,3891.3
Q017304020,1851545d6bb44474b9fad5e8d9572215,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:11,2019/12/7 18:49,CT1100300001,TF,大米,3891.3
Q017304170,f5bac18215b646f6835eaaf3def95a33,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:16,2019/12/7 18:49,CT1100500001,TF,玉米,3891.3
Q017304170,ad0fa8331d394aa8bd9c153083eddf23,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:16,2019/12/7 18:49,CT1100500001,TF,玉米,3891.3
Q017304170,6a7d7cddcbf64fd885411bc5ab7dc1e0,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:16,2019/12/7 18:49,CT1100500001,TF,玉米,3891.3
Q017304170,026eacece6df4ab48a631b199d74f7c1,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:16,2019/12/7 18:49,CT1100500001,TF,玉米,3891.3
Q017304300,cb00dd25efe847379113df21c8077742,40HQ,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:16,2019/12/7 18:49,CT1100800026,TF,碎米,4878.3
Q017304330,f253e0687dcd4db18b94b998a008f2ac,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:16,2019/12/7 18:49,CT1100500001,TF,玉米,3891.3
Q017304470,31074462af10447d9c98f8fd57863bb6,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:16,2019/12/7 18:49,CT1100600001,TF,大豆,3891.3
Q017304470,d4f5e2a2d33e4991aa56587e1f37a43c,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:16,2019/12/7 18:49,CT1100600001,TF,大豆,3891.3
Q017304470,32dbc48ea04f4cd5947deffe9962c4de,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:16,2019/12/7 18:49,CT1100600001,TF,大豆,3891.3
Q017304470,c593da0715044dc4aedf3e420523f996,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:16,2019/12/7 18:49,CT1100600001,TF,大豆,3891.3
Q017304510,cb888c9b83fc47c4a405b21985c4290e,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:16,2019/12/7 18:49,CT1500400124,TF,氧化镁,3891.3
Q017304510,119b90195bd8452aa8e750f8a37f8f78,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:16,2019/12/7 18:49,CT1500400124,TF,氧化镁,3891.3
Q017304560,44b377ee9b8e4b4a9c66c8a10a27c860,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:16,2019/12/7 18:49,CT1100300001,TF,大米,3891.3
Q017304560,049b5587298d4351a40932cbee235e1a,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:16,2019/12/7 18:49,CT1100300001,TF,大米,3891.3
Q017304560,bab045472aa44ad5895773574705180d,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:16,2019/12/7 18:49,CT1100300001,TF,大米,3891.3
Q017304560,16eaf379ee3842d185858a23e202090d,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:16,2019/12/7 18:49,CT1100300001,TF,大米,3891.3
Q017304620,eb450a50304f4bdda639e5daa7b5a25d,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:16,2019/12/7 18:49,CT1100600001,TF,大豆,3891.3
Q017304620,26c94a90a6c841f7bbf34706ed0e51ae,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:16,2019/12/7 18:49,CT1100600001,TF,大豆,3891.3
Q017304621,c9e69d207ca44bc4b10dd16b79ffd47e,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:16,2019/12/7 18:49,CT1100600001,TF,大豆,3891.3
Q017304670,eb8eba0474dc4f76b41be51d89f52ed4,40HQ,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:16,2019/12/7 18:49,CT9900300049,TF,米糠粕,4878.3
Q017304770,12be078112764bbb918fe97945e89d72,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 11:16,2019/12/7 18:49,CT1100300001,TF,大米,3891.3
Q017305070,c917dae3b86e44b296dacb57637bd111,40HQ,0,0,TRUNK,OCEAN,1,NSH,南沙,IC10-QB3-060 N,TSN,新港,2019/11/26 11:09,2019/11/28 21:08,CT1500500005,TF,橡胶轮胎,1837.5
Q017308380,24ba19e7c5f741b398a9c303830a8537,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-R3N-084 S,NSH,南沙,2019/11/26 13:01,2019/11/30 23:12,CT1500300132,TF,PVC(聚氯乙烯）,4082.4
Q017308420,0fa5b36ed9c94b829a5722d8495ec99e,20GP,0,0,TRUNK,OCEAN,1,NSH,南沙,IC9-RIP-355 N,YIK,营口,2019/11/26 11:48,2019/11/29 12:14,CT2200200168,TF,食品,1380.75
Q017308520,8adbdb71aa7b4069ba0a6fbfab7ec384,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-QNV-155 S,NSH,南沙,2019/11/26 13:01,2019/12/3 19:36,CT1500300092,TF,聚乙烯,4082.4
Q017308650,8fbe660236d04611b6e718540c45532c,40HQ,0,0,TRUNK,OCEAN,1,NSH,南沙,IC9-RAC-168 N,YIK,营口,2019/11/26 11:48,2019/11/27 13:44,CT2100600009,TF,干果,2278.5
Q017309820,38674591ace44280ae35d7e3c7bafc93,40HQ,0,0,TRUNK,OCEAN,1,NSH,南沙,IC9-RIP-355 N,YIK,营口,2019/11/26 12:16,2019/11/29 12:14,CT1800200049,TF,日用电器,2278.5
Q017313310,6f5291e97d49413497d3d4e64c2e9c9f,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-QNV-155 S,NSH,南沙,2019/11/26 13:59,2019/12/3 19:36,CT2300100011,TF,腈纶纤维,4082.4
Q017315490,71454cfc59b74e5ab87b95b9606c5533,40HQ,0,0,TRUNK,OCEAN,1,NSH,南沙,IC9-RAC-168 N,YIK,营口,2019/11/26 14:40,2019/11/27 13:44,CT9900600010,TF,集拼货,2278.5
Q017315690,a4ccf4f73f9d4de5965d99d7714dcfaa,40HQ,0,0,TRUNK,OCEAN,1,NSH,南沙,IC9-RAC-168 N,YIK,营口,2019/11/26 14:40,2019/11/27 13:44,CT9900600010,TF,集拼货,2278.5
Q017316230,45aa95cc97344b51a4a33297621ab21a,40HQ,0,0,TRUNK,OCEAN,1,NSH,南沙,IC9-RAC-168 N,YIK,营口,2019/11/26 14:33,2019/11/27 13:44,CT9900600010,TF,集拼货,2278.5
Q017316500,d4af146f5e8d45558ecb445e2f7f47d4,40HQ,0,0,TRUNK,OCEAN,1,NSH,南沙,IC9-RIP-355 N,YIK,营口,2019/11/26 14:36,2019/11/29 12:14,CT9900600010,TF,集拼货,2278.5
Q017317670,4ce61b6e38fe4b19b97cc9b116fe0516,40HQ,0,0,TRUNK,OCEAN,1,NSH,南沙,IC9-RAC-168 N,YIK,营口,2019/11/26 14:39,2019/11/27 13:44,CT9900600010,TF,集拼货,2278.5
Q017318020,2724c938fbb045ed8a44f199428529db,20GP,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-QNV-155 S,NSH,南沙,2019/11/26 14:53,2019/12/3 19:36,CT1000100019,TF,木托盘,3287.55
Q017318020,32ff4e2e86e9462f9c6508a485b83b9d,20GP,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-QNV-155 S,NSH,南沙,2019/11/26 14:53,2019/12/3 19:36,CT1000100019,TF,木托盘,3287.55
Q017321750,4522d3e4454a4be48000f900a8baafe0,40HQ,0,0,TRUNK,OCEAN,1,NSH,南沙,IC9-RIP-355 N,YIK,营口,2019/11/26 15:24,2019/11/29 12:14,CT1700200063,TF,汽车配件,2278.5
Q017321900,87cbf4cef5ca4a37b909f2bc5499438d,20GP,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-QNV-155 S,NSH,南沙,2019/11/26 15:22,2019/12/3 19:36,CT0800500070,TF,陶瓷,3287.55
Q017324700,a9c85677d4004bb6ab3506b46e86a221,40HQ,0,0,TRUNK,OCEAN,1,NSH,南沙,IC9-RIP-355 N,YIK,营口,2019/11/26 15:45,2019/11/29 12:14,CT9900100105,TF,卫浴,2278.5
Q017325530,fb4fd25a5d9a4aefb3ed1be019b76014,20GP,0,0,TRUNK,OCEAN,1,NSH,南沙,IC10-QB3-060 N,TSN,新港,2019/11/26 15:54,2019/11/28 21:08,CT2100600032,TF,咖啡豆,1035.3
Q017326580,cb1cbb983aca4f2fb22c8fe2fc93de53,40HQ,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 16:09,2019/12/7 18:49,CT9900300052,TF,玉米蛋白,4878.3
Q017326580,b11caef01b5948d08d6780ff520f1387,40HQ,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 16:09,2019/12/7 18:49,CT9900300052,TF,玉米蛋白,4878.3
Q017326580,6ec06bc218424e6d9fbd890eee29935e,40HQ,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 16:09,2019/12/7 18:49,CT9900300052,TF,玉米蛋白,4878.3
Q017326580,83d74a272a9349c482e91093d30d3bcf,40HQ,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 16:09,2019/12/7 18:49,CT9900300052,TF,玉米蛋白,4878.3
Q017326790,fd1b15dfe0f44c48a85ab8c59d8348a4,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 16:09,2019/12/7 18:49,CT1100500001,TF,玉米,3891.3
Q017326790,37d96a09c7a4463e9903b7a7997c22cd,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 16:09,2019/12/7 18:49,CT1100500001,TF,玉米,3891.3
Q017326790,915349bf0bc6416aa05c7936c14b7e18,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 16:09,2019/12/7 18:49,CT1100500001,TF,玉米,3891.3
Q017326790,5fdbfb27f3f04199b31cce2336a91016,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 16:09,2019/12/7 18:49,CT1100500001,TF,玉米,3891.3
Q017326790,198ba21245f24c168f0e8380d1ac4194,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 16:09,2019/12/7 18:49,CT1100500001,TF,玉米,3891.3
Q017326790,e1a1357ec60a453293d643d37e48afc9,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 16:09,2019/12/7 18:49,CT1100500001,TF,玉米,3891.3
Q017326790,bd2b94c670364d249386cb798c528d8b,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 16:09,2019/12/7 18:49,CT1100500001,TF,玉米,3891.3
Q017326790,dfc5e20d48ef41139999f9e7ae4fe9ca,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 16:09,2019/12/7 18:49,CT1100500001,TF,玉米,3891.3
Q017326810,79814f21575047d6887f89d0aaa18564,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017326810,5e895c380e90477e95deb87d662c27d6,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017326810,8d5036dd4bb445d6a35311f663cbf20d,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017326810,703e86e3d0ab4877b57465d696205c89,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017326810,710984ebccb245d1b69a01569431a6c3,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017326810,6991b0f8a21440698df28e307ea91b2f,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017326810,db55ea536a7747ee919fa595855047b2,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017326812,a5e5c5df92b54a428ffabb3f51ae070c,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLY-006 S,QZH,钦州,2019/11/26 16:09,2019/12/21 1:39,CT1100500001,TF,玉米,3891.3
Q017326812,57044a31e28a4c9897d3c66304d572e9,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLY-006 S,QZH,钦州,2019/11/26 16:09,2019/12/21 1:39,CT1100500001,TF,玉米,3891.3
Q017326870,c71b64f08f874b79bd0e8495cea21e4f,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 16:09,2019/12/7 18:49,CT1100500001,TF,玉米,3891.3
Q017326870,16bce0b4dbe2476eac1394aadd43ddb8,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 16:09,2019/12/7 18:49,CT1100500001,TF,玉米,3891.3
Q017326900,3a5b7cabb7d641d38ddae71c348695c1,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 16:09,2019/12/7 18:49,CT1100500001,TF,玉米,3891.3
Q017326900,95c2d304a66e483483827c14f18d9a94,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 16:09,2019/12/7 18:49,CT1100500001,TF,玉米,3891.3
Q017326900,3853d8feb292417a856c57f5d73647ed,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 16:09,2019/12/7 18:49,CT1100500001,TF,玉米,3891.3
Q017326900,f22a3fa7832b44839073d12ade2f7e85,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLX-005 S,QZH,钦州,2019/11/26 16:09,2019/12/7 18:49,CT1100500001,TF,玉米,3891.3
Q017326970,3d864de8362a48819122d98caf7cd5b3,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017326970,f20a76849bec4808ab0335571081c8b0,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017326970,297255854c44494fa33e5aabfbc460ac,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017326970,6a52b5bb9a574499b785bd123b23ffbe,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017326970,876a06a6c90e44d6b7bd7f1f39fed8b9,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017326970,4265204275cb426e8077dfb4c76ee43b,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017326970,f0084b58a56f438abe4ec4ac3861ae07,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017326970,31a1ffa1c1f14d668eda0f49cec358f9,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017326970,6c7df710d2884e45aa1426b341a6bb93,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017326970,de903716a4fb4f318e6557cfbae48dbc,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017326970,2d4aa4d251fe4db49b5cae45a5ef0df8,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017326970,a7148988fb89458bbf5c094e34648a49,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017326970,5c6a0ebcdb684d4083ac822c8dedc74d,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017326970,82430310186449e1bb1765c1505920a5,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017326970,e1b803ed7f5a4137884d70c9c3f7e210,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017326970,8d70f0b8d03549f48f4a53541b294b85,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017327020,269e4de8bb9b4d74a70b0415b6de1a3e,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017327020,c499978e3fe642d6b71ccc374cd542f4,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017327020,6b99a3514e174d20ba0a9aa2d8476fcb,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017327020,92b4c33ba78545a29b4a569a890fc773,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017327020,74f01497ccab4068bc52621f662a2de2,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017327020,7e2f38bedd3a4f92a1421d0f6aeaa507,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017327020,400c35e1c31b44588fd2521cc291fa13,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017327020,a90c8f974b7349919dfcc3942ec2a08d,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017327020,9bb0dfdc45cf45b1b15377962b48122b,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017327020,c83a95d613e445adae76e9518502f802,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017327120,37bf1202a3bf4b2081701714ad7a187a,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017327120,2f4ca368094f4182b1a339c0afbe1452,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017327120,f92cfbf4610d4786835c93c04628e9cf,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017327120,49a44b774d8c4bd9b2b9d3b0e96d6b91,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017327120,c51c5029de0e43f287168405d1594cb7,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
Q017327120,2d60e1ab8e3d4e0cb96de0651d238169,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLW-005 S,QZH,钦州,2019/11/26 16:09,2019/12/13 0:48,CT1100500001,TF,玉米,3891.3
